02, 0302, 05
02, 0684, 03
02, 0780, 04
02, 1009, 03
02, 0005, 03
02, 0005, 05
02, 1125, 03
02, 1125, 04
02, 1125, 05
02, 0200, 03
02, 0200, 05
02, 0697, 03
02, 0697, 04
02, 0697, 05
02, 0697, 06
02, 0239, 02
02, 0239, 03
02, 0506, 03
02, 0776, 06
02, 0707, 06
02, 0768, 06
03, 0047, 02
03, 0047, 03
03, 0047, 04
03, 0047, 05
03, 0047, 06
03, 0054, 02
03, 0054, 03
03, 0054, 04
03, 0054, 05
03, 0054, 06
03, 0482, 04
03, 0482, 05
03, 0489, 03
03, 0489, 04
03, 1097, 03
03, 1019, 02
03, 1019, 03
03, 1019, 04
03, 1019, 05
03, 1019, 06
03, 1180, 02
03, 1180, 03
03, 1180, 04
03, 1180, 05
03, 0803, 02
03, 0803, 03
03, 0803, 04
03, 0803, 05
03, 0803, 06
03, 0804, 04
03, 0804, 05
03, 0804, 06
03, 0992, 02
03, 0992, 03
03, 0992, 04
03, 0992, 05
03, 0992, 06
03, 1146, 02
03, 1146, 03
03, 1146, 04
03, 1146, 05
03, 1146, 06
03, 0034, 02
03, 0034, 03
03, 0034, 04
03, 0034, 05
03, 0034, 06
03, 0041, 02
03, 0041, 03
03, 0041, 04
03, 0041, 05
03, 0041, 06
03, 0095, 02
03, 0095, 03
03, 0095, 04
03, 0095, 05
03, 0095, 06
03, 0210, 02
03, 0210, 03
03, 0210, 04
03, 0210, 05
03, 0210, 06
03, 0238, 02
03, 0238, 03
03, 0238, 04
03, 0238, 05
03, 0238, 06
03, 0534, 03
03, 0534, 04
03, 0534, 05
03, 0540, 03
03, 0540, 04
03, 0540, 05
03, 0542, 03
03, 0542, 04
03, 0542, 05
03, 0603, 03
03, 0603, 04
03, 0603, 05
03, 0655, 03
03, 1249, 03
03, 1020, 05
03, 1365, 03
03, 0857, 03
03, 0857, 04
03, 0857, 05
03, 1033, 03
03, 1033, 04
03, 1033, 05
04, 1084, 03
04, 1149, 05
04, 1175, 05
04, 1191, 04
04, 1344, 03
04, 1274, 03
04, 0469, 03
04, 0469, 04
04, 0469, 05
04, 0641, 03
04, 0641, 04
04, 0641, 05
04, 0642, 03
04, 0642, 04
04, 0642, 05
04, 0733, 03
04, 0733, 04
04, 0733, 05
04, 0946, 03
04, 0946, 04
04, 0946, 05
04, 0947, 03
04, 0947, 04
04, 0947, 05
04, 1053, 03
04, 1053, 04
04, 1053, 05
04, 0555, 02
04, 0611, 03
04, 0696, 05
04, 0992, 03
04, 0677, 02
05, 0163, 05
05, 0201, 05
05, 0511, 05
05, 0056, 03
05, 0056, 04
05, 0056, 05
05, 0529, 03
05, 0605, 05
05, 0755, 05
05, 0315, 03
05, 0315, 04
05, 0315, 05
05, 0316, 02
05, 0316, 03
05, 0316, 04
05, 0316, 05
05, 0482, 03
05, 0482, 04
05, 0482, 05
05, 0530, 03
05, 0559, 03
05, 0559, 04
05, 0559, 05
05, 0683, 02
05, 0683, 03
05, 0683, 06
05, 0560, 03
05, 0560, 04
05, 0560, 05
